"X","Service.Request.Type","City.Department","Created.Date","Date","Time","Location","Latitude","Longitude","Latitude.Longitude","ZIP.Code","Police.Precinct","Neighborhood"
108805,"Parking Enforcement","SPD-Seattle Police Department","09/21/2021 09:10:02 PM","2021-09-21","09:10:02","6032 52ND AVE NE, SEATTLE, WA 98115",47.67315234,-122.27139077,"POINT (-122.27139077 47.67315234)","98115","NORTH","WINDERMERE"
109227,"Parking Enforcement","SPD-Seattle Police Department","09/22/2021 02:34:00 PM","2021-09-22","02:34:00","4530 NE 55TH ST, SEATTLE, WA 98105",47.66942039,-122.27821799,"POINT (-122.27821799 47.66942039)","98105","NORTH","WINDERMERE"
109365,"Dead Animal","FAS-Finance and Administrative Services","09/23/2021 12:12:24 AM","2021-09-23","12:12:24","6060 NE 61ST ST, SEATTLE, WA 98115",47.67290194,-122.26083495,"POINT (-122.26083495 47.67290194)","98115","NORTH","WINDERMERE"
109796,"Scooter or Bike Share Issue","SDOT-Seattle Department of Transportation","09/23/2021 04:41:59 PM","2021-09-23","04:41:59","5421 60TH AVE NE, SEATTLE, WA 98105",47.66825932,-122.26369289,"POINT (-122.26369289 47.66825932)","98105","NORTH","WINDERMERE"
109909,"Streetlight Maintenance","SCL-Seattle City Light","09/24/2021 07:05:45 AM","2021-09-24","07:05:45","5245 PULLMAN AVE NE, SEATTLE, WA 98105",47.67167769,-122.27140316,"POINT (-122.27140316 47.67167769)","98105","NORTH","WINDERMERE"
110001,"Streetlight Maintenance","SCL-Seattle City Light","09/23/2021 08:10:43 PM","2021-09-23","08:10:43","5403 NE 55TH ST, SEATTLE, WA 98105",47.6683608,-122.2702034,"POINT (-122.2702034 47.6683608)","98105","NORTH","WINDERMERE"
110154,"General Inquiry - City Light","SCL-Seattle City Light","09/24/2021 02:33:23 PM","2021-09-24","02:33:23","6347 NE 61ST ST, SEATTLE, WA 98115",47.67259774,-122.25878025,"POINT (-122.25878025 47.67259774)","98115","NORTH","WINDERMERE"
110616,"Streetlight Maintenance","SCL-Seattle City Light","09/25/2021 09:03:05 PM","2021-09-25","09:03:05","5133 NE 55TH ST, SEATTLE, WA 98105",47.66827998,-122.27195696,"POINT (-122.27195696 47.66827998)","98105","NORTH","WINDERMERE"
110771,"Overgrown Vegetation","FAS-Finance and Administrative Services","09/26/2021 12:58:22 PM","2021-09-26","12:58:22","6310 60TH AVE NE, SEATTLE, WA 98115",47.67477597,-122.26328577,"POINT (-122.26328577 47.67477597)","98115","NORTH","WINDERMERE"
110817,"Graffiti","SPU-Seattle Public Utilities","09/26/2021 02:16:59 PM","2021-09-26","02:16:59","6673 NE WINDERMERE RD, SEATTLE, WA 98115",47.67368478,-122.25309705,"POINT (-122.25309705 47.67368478)","98115","NORTH","WINDERMERE"
112390,"Streetlight Maintenance","SCL-Seattle City Light","09/29/2021 05:57:47 PM","2021-09-29","05:57:47","5730 NE 56TH ST, SEATTLE, WA 98105",47.66945249,-122.26561267,"POINT (-122.26561267 47.66945249)","98105","NORTH","WINDERMERE"
112711,"Pothole","SDOT-Seattle Department of Transportation","09/30/2021 11:24:49 AM","2021-09-30","11:24:49","5400 PRINCETON AVE NE, SEATTLE, WA 98105",47.66893982,-122.27537278,"POINT (-122.27537278 47.66893982)","98105","NORTH","WINDERMERE"
112912,"Street Sign and Traffic Signal Maintenance","SDOT-Seattle Department of Transportation","09/30/2021 05:45:41 PM","2021-09-30","05:45:41","5623 NE 59TH ST, SEATTLE, WA 98105",47.67146946,-122.26708235,"POINT (-122.26708235 47.67146946)","98105","NORTH","WINDERMERE"
112976,"Streetlight Maintenance","SCL-Seattle City Light","09/30/2021 07:30:31 PM","2021-09-30","07:30:31","5115 NE 55TH ST, SEATTLE, WA 98105",47.6682584,-122.27267731,"POINT (-122.27267731 47.6682584)","98105","NORTH","WINDERMERE"
113545,"Graffiti","SPU-Seattle Public Utilities","10/02/2021 10:04:06 AM","2021-10-02","10:04:06","4743 NE 55TH ST, SEATTLE, WA 98105",47.66896032,-122.27592408,"POINT (-122.27592408 47.66896032)","98105","NORTH","WINDERMERE"
114647,"Streetlight Maintenance","SCL-Seattle City Light","10/04/2021 06:55:54 PM","2021-10-04","06:55:54","5101 NE 55TH ST, SEATTLE, WA 98105",47.66826397,-122.27294767,"POINT (-122.27294767 47.66826397)","98105","NORTH","WINDERMERE"
114657,"Streetlight Maintenance","SCL-Seattle City Light","10/04/2021 06:58:01 PM","2021-10-04","06:58:01","5121 NE 55TH ST, SEATTLE, WA 98105",47.66827088,-122.27235599,"POINT (-122.27235599 47.66827088)","98105","NORTH","WINDERMERE"
115187,"Streetlight Maintenance","SCL-Seattle City Light","10/05/2021 07:51:18 PM","2021-10-05","07:51:18","4821 NE 60TH ST, SEATTLE, WA 98115",47.67289957,-122.2765116,"POINT (-122.2765116 47.67289957)","98115","NORTH","WINDERMERE"
115407,"General Inquiry - Public Utilities","SPU-Seattle Public Utilities","10/06/2021 11:41:40 AM","2021-10-06","11:41:40","5729 65TH AVE NE, SEATTLE, WA 98105",47.67109643,-122.25857488,"POINT (-122.25857488 47.67109643)","98105","NORTH","WINDERMERE"
116195,"Streetlight Maintenance","SCL-Seattle City Light","10/07/2021 07:57:20 PM","2021-10-07","07:57:20","5402 54TH AVE NE, SEATTLE, WA 98105",47.667624,-122.2703561,"POINT (-122.2703561 47.667624)","98105","NORTH","WINDERMERE"
116257,"Streetlight Maintenance","SCL-Seattle City Light","10/08/2021 07:10:30 AM","2021-10-08","07:10:30","5403 NE 55TH ST, SEATTLE, WA 98105",47.6683608,-122.2702034,"POINT (-122.2702034 47.6683608)","98105","NORTH","WINDERMERE"
116888,"Graffiti","SPU-Seattle Public Utilities","10/09/2021 03:29:18 PM","2021-10-09","03:29:18","6491 SAND POINT WAY NE, SEATTLE, WA 98115",47.67562267,-122.26367379,"POINT (-122.26367379 47.67562267)","98115","NORTH","WINDERMERE"
117013,"Parking Enforcement","SPD-Seattle Police Department","10/10/2021 09:27:32 AM","2021-10-10","09:27:32","6215 53RD AVE NE, SEATTLE, WA 98115",47.67433128,-122.27070384,"POINT (-122.27070384 47.67433128)","98115","NORTH","WINDERMERE"
117166,"Streetlight Maintenance","SCL-Seattle City Light","10/10/2021 03:20:16 PM","2021-10-10","03:20:16","5402 NE WINDERMERE RD, SEATTLE, WA 98105",47.66967873,-122.27045962,"POINT (-122.27045962 47.66967873)","98105","NORTH","WINDERMERE"
117171,"Streetlight Maintenance","SCL-Seattle City Light","10/10/2021 03:22:14 PM","2021-10-10","03:22:14","5403 NE WINDERMERE RD, SEATTLE, WA 98105",47.66955939,-122.27062721,"POINT (-122.27062721 47.66955939)","98105","NORTH","WINDERMERE"
117174,"Streetlight Maintenance","SCL-Seattle City Light","10/10/2021 03:30:22 PM","2021-10-10","03:30:22","5532 NE 55TH ST HOUSE, SEATTLE, WA 98105",47.66869527,-122.26725372,"POINT (-122.26725372 47.66869527)","98105","NORTH","WINDERMERE"
117612,"Parking Enforcement","SPD-Seattle Police Department","10/11/2021 02:29:46 PM","2021-10-11","02:29:46","6208 60TH AVE NE, SEATTLE, WA 98115",47.67365154,-122.26293321,"POINT (-122.26293321 47.67365154)","98115","NORTH","WINDERMERE"
118010,"Street Sign and Traffic Signal Maintenance","SDOT-Seattle Department of Transportation","10/12/2021 11:07:14 AM","2021-10-12","11:07:14","6040 OBERLIN AVE NE, SEATTLE, WA 98115",47.67334381,-122.27925079,"POINT (-122.27925079 47.67334381)","98115","NORTH","WINDERMERE"
118276,"Parking Enforcement","SPD-Seattle Police Department","10/12/2021 07:02:51 PM","2021-10-12","07:02:51","5811 57TH AVE NE, SEATTLE, WA 98105",47.67072175,-122.2670092,"POINT (-122.2670092 47.67072175)","98105","NORTH","WINDERMERE"
118567,"Streetlight Maintenance","SCL-Seattle City Light","10/13/2021 02:03:36 PM","2021-10-13","02:03:36","5422 NE WINDERMERE RD, SEATTLE, WA 98105",47.66930011,-122.26951627,"POINT (-122.26951627 47.66930011)","98105","NORTH","WINDERMERE"
118999,"Parking Enforcement","SPD-Seattle Police Department","10/14/2021 11:51:35 AM","2021-10-14","11:51:35","5600 45TH AVE NE, SEATTLE, WA 98105",47.66954734,-122.2791905,"POINT (-122.2791905 47.66954734)","98105","NORTH","WINDERMERE"
119852,"Abandoned Vehicle/72hr Parking Ordinance","SDOT-Seattle Department of Transportation","10/15/2021 02:01:45 PM","2021-10-15","02:01:45","5811 57TH AVE NE, SEATTLE, WA 98105",47.67072175,-122.2670092,"POINT (-122.2670092 47.67072175)","98105","NORTH","WINDERMERE"
120563,"Streetlight Maintenance","SCL-Seattle City Light","10/16/2021 07:57:21 PM","2021-10-16","07:57:21","5137 KENILWORTH PL NE, SEATTLE, WA 98105",47.6661794,-122.26998436,"POINT (-122.26998436 47.6661794)","98105","NORTH","WINDERMERE"
120587,"Streetlight Maintenance","SCL-Seattle City Light","10/16/2021 07:55:18 PM","2021-10-16","07:55:18","5116 KENILWORTH PL NE, SEATTLE, WA 98105",47.66626566,-122.26914539,"POINT (-122.26914539 47.66626566)","98105","NORTH","WINDERMERE"
121015,"Streetlight Maintenance","SCL-Seattle City Light","10/17/2021 09:42:14 PM","2021-10-17","09:42:14","5008 PULLMAN AVE NE, SEATTLE, WA 98105",47.66962318,-122.27377413,"POINT (-122.27377413 47.66962318)","98105","NORTH","WINDERMERE"
121035,"Illegal Dumping / Needles","SPU-Seattle Public Utilities","10/18/2021 07:00:34 AM","2021-10-18","07:00:34","6032 SAND POINT WAY NE, SEATTLE, WA 98115",47.67274446,-122.26684054,"POINT (-122.26684054 47.67274446)","98115","NORTH","WINDERMERE"
121104,"Overgrown Vegetation","FAS-Finance and Administrative Services","10/18/2021 08:47:23 AM","2021-10-18","08:47:23","6032 SAND POINT WAY NE, SEATTLE, WA 98115",47.67274446,-122.26684054,"POINT (-122.26684054 47.67274446)","98115","NORTH","WINDERMERE"
121551,"Abandoned Vehicle/72hr Parking Ordinance","SDOT-Seattle Department of Transportation","10/18/2021 05:51:27 PM","2021-10-18","05:51:27","5906 NE 60TH ST, SEATTLE, WA 98115",47.67229782,-122.26429229,"POINT (-122.26429229 47.67229782)","98115","NORTH","WINDERMERE"
122311,"Illegal Dumping / Needles","SPU-Seattle Public Utilities","10/19/2021 06:56:56 PM","2021-10-19","06:56:56","6016 SAND POINT WAY NE, SEATTLE, WA 98115",47.67248633,-122.26716564,"POINT (-122.26716564 47.67248633)","98115","NORTH","WINDERMERE"
123896,"Streetlight Maintenance","SCL-Seattle City Light","10/22/2021 07:18:58 AM","2021-10-22","07:18:58","5411 NE WINDERMERE RD, SEATTLE, WA 98105",47.66911736,-122.270378,"POINT (-122.270378 47.66911736)","98105","NORTH","WINDERMERE"
123945,"Streetlight Maintenance","SCL-Seattle City Light","10/22/2021 07:14:53 AM","2021-10-22","07:14:53","5429 NE WINDERMERE RD, SEATTLE, WA 98105",47.66883183,-122.26985688,"POINT (-122.26985688 47.66883183)","98105","NORTH","WINDERMERE"
124161,"Streetlight Maintenance","SCL-Seattle City Light","10/22/2021 01:51:56 PM","2021-10-22","01:51:56","4524 E LAUREL DR NE, SEATTLE, WA 98105",47.66197356,-122.26928783,"POINT (-122.26928783 47.66197356)","98105","NORTH","WINDERMERE"
124346,"Streetlight Maintenance","SCL-Seattle City Light","10/22/2021 07:34:32 PM","2021-10-22","07:34:32","5202 PULLMAN AVE NE, SEATTLE, WA 98105",47.67115284,-122.27224339,"POINT (-122.27224339 47.67115284)","98105","NORTH","WINDERMERE"
125014,"General Inquiry - Customer Service Bureau","FAS-Finance and Administrative Services","10/24/2021 04:33:02 PM","2021-10-24","04:33:02","5717 NE 57TH ST, SEATTLE, WA 98105",47.66979848,-122.26614334,"POINT (-122.26614334 47.66979848)","98105","NORTH","WINDERMERE"
125927,"Overgrown Vegetation","FAS-Finance and Administrative Services","10/26/2021 07:31:36 AM","2021-10-26","07:31:36","6000 SAND POINT WAY NE, SEATTLE, WA 98115",47.67231301,-122.26732918,"POINT (-122.26732918 47.67231301)","98115","NORTH","WINDERMERE"
126588,"Streetlight Maintenance","SCL-Seattle City Light","10/27/2021 07:54:47 AM","2021-10-27","07:54:47","5214 PULLMAN AVE NE, SEATTLE, WA 98105",47.67106845,-122.27247718,"POINT (-122.27247718 47.67106845)","98105","NORTH","WINDERMERE"
127967,"General Inquiry - City Light","SCL-Seattle City Light","10/29/2021 02:20:54 PM","2021-10-29","02:20:54","5717 NE 57TH ST, SEATTLE, WA 98105",47.66979848,-122.26614334,"POINT (-122.26614334 47.66979848)","98105","NORTH","WINDERMERE"
128298,"Parking Enforcement","SPD-Seattle Police Department","10/30/2021 10:12:51 AM","2021-10-30","10:12:51","5301 SAND POINT WAY NE, SEATTLE, WA 98105",47.6682777,-122.27935943,"POINT (-122.27935943 47.6682777)","98105","NORTH","WINDERMERE"
128377,"Pothole","SDOT-Seattle Department of Transportation","10/30/2021 11:05:13 AM","2021-10-30","11:05:13","6236 54TH AVE NE, SEATTLE, WA 98115",47.67447348,-122.26906915,"POINT (-122.26906915 47.67447348)","98115","NORTH","WINDERMERE"
128440,"General Inquiry - City Light","SCL-Seattle City Light","10/30/2021 02:38:50 PM","2021-10-30","02:38:50","5610 NE 59TH ST, SEATTLE, WA 98105",47.67180098,-122.26782577,"POINT (-122.26782577 47.67180098)","98105","NORTH","WINDERMERE"
128739,"Street Sign and Traffic Signal Maintenance","SDOT-Seattle Department of Transportation","10/31/2021 12:41:03 PM","2021-10-31","12:41:03","6500 NE WINDERMERE RD, SEATTLE, WA 98105",47.67041871,-122.25778801,"POINT (-122.25778801 47.67041871)","98105","NORTH","WINDERMERE"
128849,"Street Sign and Traffic Signal Maintenance","SDOT-Seattle Department of Transportation","10/31/2021 03:38:18 PM","2021-10-31","03:38:18","6500 NE WINDERMERE RD, SEATTLE, WA 98105",47.67041871,-122.25778801,"POINT (-122.25778801 47.67041871)","98105","NORTH","WINDERMERE"
128876,"Street Sign and Traffic Signal Maintenance","SDOT-Seattle Department of Transportation","10/31/2021 03:36:19 PM","2021-10-31","03:36:19","6500 NE WINDERMERE RD, SEATTLE, WA 98105",47.67041871,-122.25778801,"POINT (-122.25778801 47.67041871)","98105","NORTH","WINDERMERE"
128968,"Streetlight Maintenance","SCL-Seattle City Light","10/31/2021 08:58:46 PM","2021-10-31","08:58:46","5220 PULLMAN AVE NE, SEATTLE, WA 98105",47.6712394,-122.27236757,"POINT (-122.27236757 47.6712394)","98105","NORTH","WINDERMERE"
129043,"Street Sign and Traffic Signal Maintenance","SDOT-Seattle Department of Transportation","11/01/2021 08:45:11 AM","2021-11-01","08:45:11","6000 45TH AVE NE, SEATTLE, WA 98115",47.67233817,-122.27922635,"POINT (-122.27922635 47.67233817)","98115","NORTH","WINDERMERE"
129755,"Streetlight Maintenance","SCL-Seattle City Light","11/02/2021 07:41:42 AM","2021-11-02","07:41:42","5700 64TH AVE NE, SEATTLE, WA 98105",47.67018813,-122.25923475,"POINT (-122.25923475 47.67018813)","98105","NORTH","WINDERMERE"
129903,"Streetlight Maintenance","SCL-Seattle City Light","11/02/2021 11:39:34 AM","2021-11-02","11:39:34","5700 64TH AVE NE, SEATTLE, WA 98105",47.67018813,-122.25923475,"POINT (-122.25923475 47.67018813)","98105","NORTH","WINDERMERE"
130692,"Abandoned Vehicle/72hr Parking Ordinance","SDOT-Seattle Department of Transportation","11/03/2021 02:33:51 PM","2021-11-03","02:33:51","4501 NE 55TH ST, SEATTLE, WA 98105",47.66885807,-122.27915621,"POINT (-122.27915621 47.66885807)","98105","NORTH","WINDERMERE"
130694,"Streetlight Maintenance","SCL-Seattle City Light","11/03/2021 12:40:58 PM","2021-11-03","12:40:58","5720 PRINCETON AVE NE, SEATTLE, WA 98105",47.67122848,-122.27587759,"POINT (-122.27587759 47.67122848)","98105","NORTH","WINDERMERE"
130703,"General Inquiry - Customer Service Bureau","FAS-Finance and Administrative Services","11/03/2021 02:45:55 PM","2021-11-03","02:45:55","6301 SAND POINT WAY NE, SEATTLE, WA 98115",47.67541524,-122.26557547,"POINT (-122.26557547 47.67541524)","98115","NORTH","WINDERMERE"
130722,"General Inquiry - Transportation","SDOT-Seattle Department of Transportation","11/03/2021 03:02:47 PM","2021-11-03","03:02:47","6301 SAND POINT WAY NE, SEATTLE, WA 98115",47.67541524,-122.26557547,"POINT (-122.26557547 47.67541524)","98115","NORTH","WINDERMERE"
130974,"Streetlight Maintenance","SCL-Seattle City Light","11/04/2021 07:17:28 AM","2021-11-04","07:17:28","3925 51ST AVE NE, SEATTLE, WA 98105",47.65775033,-122.27335629,"POINT (-122.27335629 47.65775033)","98105","NORTH","WINDERMERE"
131345,"General Inquiry - City Light","SCL-Seattle City Light","11/04/2021 03:27:16 PM","2021-11-04","03:27:16","6307 NE 61ST ST, SEATTLE, WA 98115",47.67260756,-122.26040528,"POINT (-122.26040528 47.67260756)","98115","NORTH","WINDERMERE"
131464,"Overgrown Vegetation","FAS-Finance and Administrative Services","11/04/2021 06:16:31 PM","2021-11-04","06:16:31","5029 PULLMAN AVE NE, SEATTLE, WA 98105",47.66982715,-122.27268285,"POINT (-122.27268285 47.66982715)","98105","NORTH","WINDERMERE"
131491,"Streetlight Maintenance","SCL-Seattle City Light","11/04/2021 08:13:24 PM","2021-11-04","08:13:24","5120 NE 54TH ST, SEATTLE, WA 98105",47.667871,-122.27239921,"POINT (-122.27239921 47.667871)","98105","NORTH","WINDERMERE"
131913,"Parks and Recreation Maintenance","SPR-Seattle Parks and Recreation","11/05/2021 12:16:42 PM","2021-11-05","12:16:42","6202 54TH AVE NE, SEATTLE, WA 98115",47.67356007,-122.26914052,"POINT (-122.26914052 47.67356007)","98115","NORTH","WINDERMERE"
131927,"Parks and Recreation Maintenance","SPR-Seattle Parks and Recreation","11/05/2021 01:23:13 PM","2021-11-05","01:23:13","5029 PULLMAN AVE NE, SEATTLE, WA 98105",47.66982715,-122.27268285,"POINT (-122.27268285 47.66982715)","98105","NORTH","WINDERMERE"
132534,"Graffiti","SPU-Seattle Public Utilities","11/07/2021 09:15:17 AM","2021-11-07","09:15:17","5957 NE 65TH ST, SEATTLE, WA 98115",47.67564241,-122.26406662,"POINT (-122.26406662 47.67564241)","98115","NORTH","WINDERMERE"
132571,"Streetlight Maintenance","SCL-Seattle City Light","11/07/2021 10:56:03 AM","2021-11-07","10:56:03","5720 PRINCETON AVE NE, SEATTLE, WA 98105",47.67122848,-122.27587759,"POINT (-122.27587759 47.67122848)","98105","NORTH","WINDERMERE"
132572,"Street Sign and Traffic Signal Maintenance","SDOT-Seattle Department of Transportation","11/07/2021 09:17:18 AM","2021-11-07","09:17:18","6000 45TH AVE NE, SEATTLE, WA 98115",47.67233817,-122.27922635,"POINT (-122.27922635 47.67233817)","98115","NORTH","WINDERMERE"
132576,"Abandoned Vehicle/72hr Parking Ordinance","SDOT-Seattle Department of Transportation","11/07/2021 10:52:05 AM","2021-11-07","10:52:05","5409 NE 65TH ST, SEATTLE, WA 98115",47.67549851,-122.26902584,"POINT (-122.26902584 47.67549851)","98115","NORTH","WINDERMERE"
132601,"Streetlight Maintenance","SCL-Seattle City Light","11/07/2021 11:38:22 AM","2021-11-07","11:38:22","5605 PRINCETON AVE NE, SEATTLE, WA 98105",47.67021772,-122.27687149,"POINT (-122.27687149 47.67021772)","98105","NORTH","WINDERMERE"
133233,"Street Sign and Traffic Signal Maintenance","SDOT-Seattle Department of Transportation","11/08/2021 02:17:51 PM","2021-11-08","02:17:51","6031 OBERLIN AVE NE, SEATTLE, WA 98115",47.6729384,-122.27922814,"POINT (-122.27922814 47.6729384)","98115","NORTH","WINDERMERE"
